CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
611,1,0,3.7242215113594876,97476.80489511532,2,0.4656832502523057,0.5343167497476943,195089.29725193488
593,1,0,3.9917390167844062,151855.7538285161,2,1.0,0.29659458114852055,130706.94989369316
816,0,1,4.0051697725118665,97760.41174438923,1,1.0,0.0,156199.2147908953
684,1,1,3.7420879483545963,95178.43324755352,1,0.0,0.0,190482.77541674985
725,2,0,3.787891143527107,114696.27201734776,1,1.0,0.0,41813.91067782848
618,0,1,3.8414152195844204,159110.27347773657,1,0.36708722684061434,0.6329127731593857,112961.70340500333
658,1,0,3.763982777664516,0.0,1,1.0,1.0,21111.188539629835
744,1,0,4.007966219352688,98135.54527021095,2,0.814110936008339,0.814110936008339,78649.67359201678
608,0,0,3.5249110917715036,110650.12535244071,1,1.0,0.5534167295769076,178247.41935530672
603,2,0,3.642361505316456,84995.89898925049,3,1.0,0.6983058710219867,111674.52462902229
502,1,0,4.087079899438585,102670.47235108378,1,1.0,0.03515206629376921,186974.72372225428
552,0,0,4.068591982931032,96296.64089018395,2,1.0,0.369053187472144,156897.20778183782
671,1,0,3.7821641299869695,66580.02305615766,1,0.43455205868279145,0.0,134102.2975376787
625,1,0,3.2707512214426515,133676.43825983544,1,1.0,0.0,19068.60466003175
640,1,1,3.6913371530562857,0.0,1,0.0,0.012110420425716417,151605.53745715652
555,0,0,4.033418523153853,0.0,2,0.0,0.0,40989.33986856417
613,0,0,3.673868000132469,0.0,1,1.0,0.0,194802.82654282727
390,0,1,3.9532626444957084,144248.0303429166,2,0.8940095942220818,0.10599040577791818,142950.98517573468
777,2,1,4.029821585830291,144527.80656479983,1,0.45238331597374415,0.5476166840262559,10704.403470544485
674,2,1,3.6515147082561152,127718.46556986227,1,0.3047176107019106,0.3047176107019106,45373.46001223955
636,2,0,3.3624922672043707,133083.7731957873,1,0.1368874926317416,0.8631125073682584,9246.47303393974
796,2,0,3.656188258336125,118650.80689883625,1,1.0,0.0,192639.2806526354
612,1,1,3.637163924894488,0.0,1,1.0,0.5073665600205978,140930.00480379406
462,0,1,3.748558758080464,129783.81581217298,1,1.0,0.9759081898383768,177831.36508015209
496,1,1,3.898942094044708,0.0,1,0.0,0.7372745849654687,173724.18002702403
665,1,0,4.007099343294599,102307.53392626483,1,0.39400695696566435,0.6059930430343357,65644.56066825049
740,1,1,3.7815249407324045,0.0,2,1.0,0.49754792485517685,4884.538170661919
650,1,0,3.825069761075468,142569.94512547285,1,1.0,0.0,50493.01732978844
712,2,1,3.5953806550496084,129452.80836110927,1,0.486788902204907,0.0,70647.6175974224
451,1,1,3.7920645669341555,110749.49977784274,1,1.0,0.05808629029387513,43282.96482404453
720,1,0,3.5688967093982464,0.0,1,1.0,0.0,25104.46567035926
506,0,1,3.8066624897703196,131339.929111245,2,1.0,0.0037521911956741594,195385.38256592114
617,0,1,3.7126609037008245,54365.13894770564,1,0.5197742514780319,0.4802257485219681,61321.63330057287
647,1,0,4.022864406291028,157768.14248129795,1,1.0,0.0,89520.53279442884
509,0,0,3.5681000430723535,127067.9774873941,1,1.0,0.19752826407900903,174926.93082297934
638,0,0,4.000843125486405,155673.33240993455,1,0.04128915388185461,0.9587108461181454,109517.93743038578
505,0,0,3.7014841775046214,0.0,1,1.0,0.0,170269.9393604414
844,1,0,4.103188966382787,125273.33935547013,1,1.0,0.0,70033.68638725317
612,0,0,3.9468732366421846,144562.78481905168,1,0.0,0.022997258907061946,98373.40822663884
668,0,0,3.7970428144195987,62712.8464131826,1,1.0,0.21159641453126266,194592.65411576265
572,0,1,3.6876440258863328,0.0,2,0.5001612342507774,0.0,80571.77101858488
647,1,1,4.0215105471680905,140498.84482854258,2,1.0,0.922239793335892,180145.96205350882
642,1,0,3.987023931693792,118633.61508620511,2,0.0,0.21864445385014497,60040.15368079515
812,1,0,3.6671914897457643,133118.5064884849,1,1.0,0.017481481028390422,26910.814196108306
543,2,0,3.811457258272018,111774.25091396671,1,0.0,0.0,96555.34200664556
613,2,0,3.800151968894662,116781.9140411054,1,0.5984015132815074,0.0,159998.89934654068
666,0,0,3.9705958655465903,0.0,1,1.0,1.0,177518.5442833284
640,2,0,3.884318008388028,142781.0912018543,1,0.4604155253714719,0.0,48083.63630641678
711,1,0,3.5994151991549552,0.0,1,1.0,0.0,131963.55438857074
621,1,0,3.4862108717533564,0.0,1,1.0,0.35963420424340753,55395.18889131205
725,2,0,3.983542369204506,99411.15867214758,1,1.0,1.0,73614.22596763803
798,2,0,3.8354657641041427,101578.07940839909,1,0.0817762358535008,0.0817762358535008,88352.1521141153
551,1,0,3.7360343427971596,150905.08263299265,1,0.34518809109182724,0.0,41458.04046511749
716,1,0,3.7063323847517893,119458.18635258048,1,1.0,0.0,28394.564712324896
721,0,0,3.969869957411592,78163.22034752814,1,0.0,0.8199588856919591,70185.90513931509
598,2,1,3.8578783786357764,115288.00195442147,1,1.0,0.36719834080429825,85341.57693390473
601,1,0,3.5503516527346366,0.0,1,1.0,0.6204254499511342,197614.9100959226
552,0,0,3.7858987936324326,102818.38511979546,1,1.0,0.0,155435.2820868683
669,2,0,3.951627934802913,129059.78276445346,1,0.8103722823882916,0.8103722823882916,182896.2024057999
637,2,0,3.674506405272113,119342.59558235056,1,0.5258595194959907,0.5258595194959907,23319.813698551126
665,1,0,3.694963553537734,121464.05047555249,1,1.0,0.0758544523056236,113242.66317543082
659,1,0,3.986933303509723,141311.87844747823,1,1.0,0.0,143117.5646277198
635,2,1,3.8918202981106265,97949.81135783694,1,1.0,0.0,73886.53962202155
569,1,0,3.781828116482495,80977.69253699319,1,1.0,0.0,115445.0671498927
665,1,0,3.7581100224005217,130216.5338473569,1,0.8434573726256126,0.0,72804.12636494993
520,0,0,3.827590293354215,118726.5513280715,1,1.0,0.04355171200179142,82805.46835255787
699,0,0,3.6262429679767907,128583.61067505818,3,1.0,1.0,27165.288608876206
663,2,0,3.936233174257312,108834.86611514607,1,0.7366139145484524,0.2633860854515476,166689.70563870406
539,1,0,3.7423179585949926,160820.66734786358,2,1.0,0.20745932211108542,51135.65258572515
393,1,1,3.7110758753498474,110366.916111198,1,1.0,1.0,173298.01463566453
746,1,0,3.5575451679906887,161690.06623425186,1,1.0,0.7694018756876557,195636.58158554355
634,2,1,3.488315533089636,105010.89899575767,1,0.41186125466277046,0.41186125466277046,180208.3422416452
755,0,0,3.6543937825638717,0.0,2,1.0,0.0,162104.967680669
702,1,0,3.857842915405918,158221.45408624984,1,0.12436789472793375,0.12436789472793375,83978.89667758148
684,2,1,3.6081627431358636,117274.02241195398,1,1.0,0.26453808567929105,120446.77550560916
733,1,0,3.7795716104439503,130124.51720141475,1,0.10767143783702504,0.892328562162975,100498.92506828341
635,1,0,3.8900554736098316,141624.65139079586,1,0.14565117971796326,0.8543488202820367,109816.21436689478
642,0,0,3.7493269374086857,0.0,1,1.0,0.5317633979608356,118068.60587811447
571,2,0,3.7883009170460884,133092.95422332364,2,0.6166850507222532,0.6166850507222532,50887.914650799365
718,2,0,3.7051910567870325,101380.72329788169,1,1.0,0.0,138368.588820548
555,0,0,4.113982486393156,0.0,1,1.0,0.33625498906292617,138204.98337152082
607,0,0,3.4760345141437403,0.0,1,1.0,0.0,198098.9777244214
688,1,0,3.561357650129517,143145.43309215773,1,1.0,0.6118018377473674,53574.82642106378
668,1,0,4.05003024866479,116483.06441742589,1,0.875757144396096,0.12424285560390402,120901.00093046023
496,1,0,3.8007239493170704,162587.92915392277,1,0.2877709918251078,0.7122290081748922,166718.8457897736
563,1,0,3.451528208457231,87711.28013022034,1,0.5037390469198276,0.0,168277.736448069
670,2,0,3.7988781818475528,117569.84453061584,1,1.0,1.0,24326.388437060774
636,1,0,4.039473099917997,224510.46050891187,1,0.0,0.797838790358739,149559.1140241173
762,0,0,4.0176876742201015,72879.51360566488,1,1.0,0.4269641377594806,105538.9187256177
548,2,1,4.060443010546419,106719.96406227781,3,0.8923203292778756,0.10767967072212437,129634.94285234908
624,1,0,3.9498383204989325,157349.7687215473,1,0.8194561434981645,0.0,101999.56655605085
609,2,1,3.6940935669676955,111199.96991016086,1,1.0,0.24188276967634537,177591.13240774145
522,1,0,3.7206206768876835,108688.45606915448,1,1.0,0.0,16538.404962005872
629,2,0,3.9150449650406816,101051.74824782784,1,1.0,0.4522429911839899,177455.95647475656
621,2,0,3.736368753436243,115818.17242642536,1,0.0071350029585122154,0.0,72113.67920716398
566,0,0,4.176885151418825,126294.59936197665,1,0.9338709380603307,0.06612906193966928,175609.00933221783
751,2,0,3.7968595927422317,130829.14028354675,1,0.7635672071300156,0.23643279286998442,20096.29900331243
553,0,0,3.6830461521754945,0.0,1,1.0,0.0,166600.68943241826
628,1,0,3.660767511136151,0.0,1,0.22895829890102715,1.0,178411.82700874037
524,2,0,3.8465425762067684,120976.59626905661,2,1.0,1.0,39961.76273280067
579,1,0,4.002680342210466,121525.09297725589,1,0.5137339319876101,0.5137339319876101,62862.693373329836
642,2,0,3.723084547359933,121886.89983583482,1,0.6411181542599024,0.6411181542599024,66186.62511884027
802,0,1,3.7663711959984285,0.0,1,1.0,0.0,16174.244759531954
665,0,0,3.4878330434140863,0.0,1,0.17658299041363712,0.17658299041363712,67479.62705914427
560,1,1,3.903678566749498,125248.91590172425,1,1.0,0.8550286167756754,65057.34330591332
666,0,0,3.64372999329173,70194.40932028859,1,1.0,0.7634757066734528,60713.80007632752
715,1,0,3.8243901446674173,168711.0028856164,1,1.0,0.33226506855519344,145009.25281028557
517,0,0,4.02535169073515,100020.53500935034,1,0.9423703308971885,0.0,118644.8902092471
539,2,1,3.6374828819825478,105449.01177195403,1,0.003872685876948112,0.0,80571.4884662386
559,2,0,3.8641895052379063,96207.87060974003,2,1.0,1.0,192034.57773985853
732,2,1,3.639914322886448,107357.88902467833,1,0.0,0.2287654441887741,142375.92231623974
601,2,1,3.782329860369808,132619.42166271247,1,1.0,0.3150362897584631,157997.45601856656
610,2,0,3.89547411903901,108861.54516018502,1,1.0,0.5996163373255314,179319.70381971673
696,1,1,3.4235050262047233,135655.9239580132,1,1.0,1.0,42196.33208150521
631,2,1,3.9940088465374775,123057.33637370478,1,0.8487850085528739,0.15121499144712613,17883.70846840458
693,1,0,3.88992898064065,148250.9014819749,1,1.0,0.0,145402.4242994518
694,0,0,4.119054536507987,145969.13348761585,1,1.0,1.0,126388.33153018403
752,2,0,3.708908038166819,149065.240345439,1,0.18888355861167383,1.0,52238.40552913456
709,0,0,3.836959514342552,163807.55766838152,1,0.1999468420424365,0.0,80572.75021070396
610,1,0,3.989547586095417,118356.91864322836,1,0.0,0.8269195770605622,23259.508777485527
612,0,0,3.414525019241149,142025.63884226282,1,1.0,0.0,54543.71979038166
729,2,0,4.0871914826930915,115383.48747833435,1,1.0,0.0,93761.08956947133
507,2,0,3.5806086903437393,118210.07122852936,2,0.9950488020805047,0.0,119082.53931525565
705,0,1,3.933874724238265,93072.51323751644,1,0.0,0.9641506582097091,141285.52216072739
600,2,1,3.651365396685848,95792.71829632772,2,1.0,0.0,140040.0080439273
720,2,0,3.7225224683685165,127798.50277110362,1,1.0,1.0,184831.05492713896
635,1,1,4.05280863858592,60995.97585038305,1,0.4773619849865234,0.5226380150134766,53275.581614908246
589,0,1,4.09002988620339,0.0,1,1.0,0.0,60928.253006147315
779,1,0,3.7976719910610646,0.0,1,0.5999396441448912,0.0,70529.26623181603
728,1,1,3.6612078562236294,100593.32203197162,1,1.0,0.0,26220.49896903161
614,1,0,3.532108638542819,83566.27263108324,1,1.0,0.9870517965840739,73076.10604990105
683,0,0,4.027403069745706,0.0,1,1.0,0.341302048460444,176462.11931181033
549,1,1,3.7035142089851902,56763.90037672859,1,0.38353501069580476,0.0,103025.7655768435
475,1,0,3.614788938924595,114962.3532897482,1,0.14515488282541789,1.0,1663.6282510998185
689,2,0,3.761324133164457,124018.63497906436,1,1.0,0.9113152862541495,47373.10581981306
505,1,1,3.469681950831834,0.0,1,1.0,0.9253303909952462,176771.71321742775
785,0,1,3.747721512543807,176537.13896140276,1,0.21212739636562206,0.21212739636562206,127100.55416524362
700,0,0,3.837127762103514,0.0,1,1.0,0.5661107749683846,36109.26740478808
609,1,0,3.9037288829523367,146127.23718535033,1,1.0,0.0,190998.36898062707
651,2,0,3.6248552453226974,114931.1140863676,1,0.5226190021239171,0.0,174805.81572304343
579,1,0,3.9664086713348454,187179.3674876702,1,0.7953667829155928,0.7953667829155928,136333.81713950244
694,0,1,3.6015100397399826,78850.27985562659,1,1.0,0.0,88569.49733257065
531,2,0,3.867318909645996,134065.88009062645,1,0.8156070009652022,0.8156070009652022,20674.770363926054
627,0,1,3.576394916666847,0.0,1,1.0,0.4406237934232282,51182.8178894965
597,1,0,3.872662610305423,0.0,1,0.03214466505804914,0.9678553349419509,147914.06608131152
545,1,0,3.6905818318696153,80153.67357517363,3,1.0,0.635394344836194,85832.93883238692
784,0,0,3.6026889425230135,119476.92142624698,2,0.7403440280673945,1.0,48127.31605752552
669,1,0,3.8427319175186794,0.0,1,1.0,0.0,34613.076789063
602,1,0,3.835920223192436,86904.67880828888,1,1.0,0.30268571610075967,70516.70009478794
592,1,0,3.756742748104355,149154.15943884762,1,0.5900016463734663,0.0,33691.69421187069
572,1,0,3.883409501914073,0.0,1,0.3431632452066078,0.6568367547933922,92445.66596011448
721,1,1,3.682940586561247,115818.78972160612,1,0.7385039710518204,0.0,43107.34846885938
586,2,0,3.7638124927590346,93406.1078577248,2,1.0,0.03873557907941416,140744.39175792082
693,1,0,3.504600338054619,131683.79799166057,3,1.0,1.0,53484.9154805907
394,1,0,3.4947382086626475,126508.89499623861,1,1.0,0.0,79829.46169799846
615,1,0,3.7641106945933513,102232.08715282365,1,0.0,0.9668738602692021,178276.87837812828
733,0,0,3.737974888699756,139316.29707101412,1,1.0,0.10807895379983079,182081.65466921905
561,2,0,3.7435654148222675,146445.49097377225,1,1.0,0.0,62883.065179106794
529,0,0,3.5950624289502424,0.0,1,1.0,0.8755703916370703,153286.95606364287
704,1,0,3.7167452909434107,114125.88966147602,1,0.37240588169845745,1.0,64820.42931701511
583,0,0,3.6075931189899793,146371.9904093951,1,1.0,0.0,56993.012061971465
560,1,0,3.7577889054402993,0.0,1,1.0,0.0,129112.48805918155
607,1,0,3.828641396489095,94549.1446074955,1,1.0,0.0,107066.65627544804
640,2,0,3.8748041278831913,129007.15156792775,3,1.0,0.8956504285556203,48462.34418652693
685,0,0,3.9928216926342928,123444.10977590673,1,0.9161091033124306,1.0,61013.66518364902
502,2,0,3.9691996934854106,133766.34328148118,1,0.14250115018170084,0.14250115018170084,49355.63251396902
662,0,0,3.765260378534513,0.0,1,0.0,0.0,126973.62170559292
553,1,1,3.7750266397342793,123856.58748738017,1,1.0,1.0,41542.21267276468
635,1,0,3.907825020647212,126493.40996695153,1,0.0168959261624696,1.0,17272.826364545715
660,1,0,3.5908732348536274,123586.65143495405,2,0.8639786505625214,1.0,58955.40795080127
634,0,0,3.8070544346324717,0.0,1,0.0,1.0,72518.49560932844
615,1,0,3.3445053076775437,106739.88917644857,1,0.0,0.27461086500607756,179144.31160171278
561,0,0,3.75400368615754,0.0,1,0.688550114619258,0.31144988538074203,128836.16667943695
552,2,1,3.8363079934579774,138102.0617037234,1,1.0,0.20982466130198563,164210.17818091967
586,1,0,3.8836565499804037,91811.80971246757,1,0.0,0.0,193775.77609930933
602,2,1,3.520243874034061,135213.8574033696,1,1.0,0.0,53430.00180865943
664,2,0,3.5760982975257565,109585.50692644878,1,1.0,0.4708891600963462,68650.04848682872
603,0,0,3.7285610139753222,84556.077128155,1,0.33428526546981263,0.6657147345301874,6056.63923536685
843,1,0,4.018508132984247,169478.21278374695,1,0.0,0.0,155918.35758282323
797,2,0,3.878997019453158,112617.744974585,1,1.0,0.0,87659.48446929516
768,1,0,3.794749865595611,127042.01205454518,1,1.0,0.0,65906.6638318627
674,0,0,3.924627895718543,0.0,1,1.0,0.5500911334952779,161087.8444325813
590,1,1,3.6113416841981545,100719.1282396785,1,0.7860663090783422,0.0,195191.89957896646
597,1,0,3.889030619149826,109171.24400779579,2,1.0,0.8200681619991976,183818.17102922878
624,1,0,3.6219165576933348,133104.4468904871,2,1.0,0.81859875978355,52897.08604302049
759,2,0,4.064105558271288,121563.67334853217,1,0.0,0.0,9019.768097988825
826,0,1,3.717790171070306,76747.77166184112,1,1.0,1.0,141472.54684132864
714,1,0,3.9229795539459693,107080.54902023816,2,1.0,0.0,29710.82156035079
755,1,1,4.1220374563818,124505.12584454825,2,0.8445576028023487,0.1554423971976513,174105.43143603893
633,1,0,3.740751366356879,93576.6388416017,2,0.0,0.32891031546340543,13785.406005621351
553,0,0,3.938580363476689,0.0,1,0.0,0.4417063594568392,128167.53052532535
729,0,0,3.4870565845391424,0.0,1,0.8189834247300579,0.18101657526994208,136281.5304936968
755,1,1,3.480769904887499,106297.81832609295,1,0.5491800956806752,0.0,60949.34813922498
734,1,0,3.7564744177530347,127147.65896203526,1,0.4915755737821249,0.4915755737821249,57249.96986445185
647,0,1,3.794627453340589,72736.85334765,1,0.22205500981263016,0.22205500981263016,21009.755709990743
542,2,0,3.7042352828854237,134816.76971404892,2,1.0,1.0,47470.33606298129
686,2,1,3.778893430122764,104168.48882862984,1,1.0,0.0,140171.84043395225
379,0,1,3.931211238049568,143968.20440524755,3,1.0,0.05060040486173778,141416.63621558255
686,1,0,3.871201010907891,92810.2092735433,1,0.4974196328761502,0.4974196328761502,116592.98959256447
781,0,0,3.8150833996089424,79224.90709713861,1,1.0,0.0,167120.62529677633
752,1,0,3.613414820323703,124957.44533380492,1,0.4416718830591919,0.0,33954.67396820611
628,2,0,3.6666684342631317,115220.09162452955,1,1.0,1.0,107615.01513705964
693,0,0,3.8164546133757766,117929.68512141278,1,0.6021330352491088,0.3978669647508912,174884.40859598087
817,1,1,3.976277374578898,97051.95487413312,1,0.8024258334789033,0.0,156465.55917196826
649,2,0,3.8837141272822584,78297.87720424517,2,1.0,0.7161521624630995,64005.75618937178
700,1,0,3.6015815998789336,137019.24585506035,1,1.0,0.7063450602756557,102578.34975460457
590,1,0,3.768645721544328,141993.57465014156,2,0.5365387926850083,0.0,101441.36486031071
799,1,1,4.069918910572018,93404.61160880608,1,1.0,0.0,35850.350981155454
711,1,1,3.6044604554220725,100012.45935660983,2,0.9398762145242133,0.0,93919.86761440834
677,2,0,3.506303992918877,149936.81219101982,1,0.3556635438913529,1.0,172548.620769773
676,1,0,3.956421484061687,145709.58348813298,3,1.0,0.0,158255.90365716477
729,1,1,3.912823196234851,0.0,1,1.0,0.0,75418.64790331176
548,0,0,4.114768753143888,0.0,1,1.0,0.0,109872.23221544153
600,1,0,4.0101715620747544,159173.2052328294,1,0.7989045955385237,0.0,188514.6854669619
559,2,0,3.7924169131344043,103012.42759364459,2,1.0,0.0,71439.61326911296
796,1,0,3.9458034364227537,98899.2016678363,1,1.0,0.8335896043369123,84721.95031166372
745,2,0,3.9934245924827403,116065.94187671729,1,1.0,1.0,191453.757653763
604,1,1,3.8766974235989293,119456.11899258243,1,0.22098276216165735,1.0,47870.95497271
693,2,0,3.8796209308529908,95333.35765819598,1,0.7072575496345971,0.0,154322.82551022913
695,1,0,3.9707323583673286,95198.74736156971,1,0.0035504668374979342,0.0,70154.98297886642
608,1,0,3.927003202684203,0.0,1,0.8548942041967983,0.8548942041967983,105862.03433677497
770,1,0,3.7448588094165296,116640.23223811743,1,0.2645669073490964,1.0,65497.21568041682
693,1,0,3.1293713017359965,135923.13100013556,1,0.9221712111390061,0.0,51613.78225161757
685,1,0,3.7087443774606137,94716.06464392242,1,1.0,0.34825786421842253,128455.09078326682
682,1,0,4.050982587554567,119891.94291855732,1,0.3420076147091433,0.0,8361.993302776445
717,2,0,3.7225055643105707,103196.04538469962,1,1.0,0.6721152210040263,32667.64210812476
588,0,1,3.9861359679272956,0.0,1,1.0,0.0,5136.757518320001
588,1,1,3.4392044718083996,112416.46992061763,1,1.0,0.0,177436.75175166866
669,1,0,4.031712426118879,130475.34515362495,1,1.0,0.8662843751715051,184087.04587033007
589,1,0,3.6668016849015563,0.0,1,1.0,0.0,132225.48971396592
590,1,0,3.912023005428146,123839.26891356453,1,0.571833801798232,0.0,7124.677785817098
438,1,1,4.033728298659662,125684.47406373132,1,0.9594768463888484,0.0,60952.53569740086
668,1,0,3.9348349109501046,140203.6289913305,1,1.0,0.3376653949829489,119043.87918501304
622,2,1,3.950450524423307,111987.6599343828,1,0.9797761413715146,0.9797761413715146,162829.7011911513
802,0,1,4.050191233158168,130708.71746679052,1,1.0,0.0,170448.0253304846
658,1,0,3.8382401971736564,156319.2556822656,2,1.0,0.3905069971215467,38302.248609729286
614,2,0,3.511039786358704,145673.20520505717,1,1.0,0.0,62884.31476638332
591,1,0,3.8700798742070948,116150.61775076935,1,1.0,0.6963322379092253,127989.34009504803
633,0,0,3.8594728962550144,0.0,1,0.21442538333787498,0.785574616662125,111686.10711217947
693,1,1,3.984213857824085,172778.63156279438,1,1.0,0.28941025658182074,78676.01055254703
613,1,0,3.6137199292283877,141732.3473441709,1,1.0,0.0,53818.91515526566
561,1,0,3.828641396489095,83488.98108562638,1,1.0,0.0,112204.84620637809
525,1,0,3.8008783596890834,154497.91308892032,2,1.0,0.0,116641.66512699706
484,1,1,3.928073540405845,123805.33121801693,1,0.1894744703499296,0.0,180635.96535989927
779,1,0,4.0330157536951505,135091.59027216764,1,0.7602715138660864,0.23972848613391362,185690.7064861508
571,1,0,3.665881331193602,104608.00957884254,1,0.23639263858546977,1.0,185124.14658588753
695,2,0,4.1311077813843475,122080.41194264499,1,0.26689554036697594,0.0,11828.515655148572
814,0,0,3.8034324949491376,0.0,1,0.012852405026152591,0.9871475949738474,52775.34592127196
641,0,1,3.803965518762364,96406.40641007111,1,0.9257050166989127,0.0742949833010873,108800.4516014439
584,1,0,3.669390093001323,112682.67451371692,1,0.9213519584696385,0.0,48787.81322479795
693,1,0,3.4859658575289423,123869.1731364368,2,1.0,0.9093410738958362,127852.63826796338
665,0,0,3.4546719555359156,0.0,1,1.0,0.3237756003373303,92137.16831910583
695,1,0,4.063672428635437,149295.85961369917,1,0.0,0.2361630146785384,116306.5080623003
841,1,0,3.4147609117765256,66151.11080943864,1,0.10930820318764478,0.10930820318764478,52351.550485132626
514,2,0,3.7794169288296677,131446.53280432796,1,0.9324147619793632,0.9324147619793632,158442.51663782826
633,2,0,4.047441064254108,107607.11966304395,1,0.7475930680275232,1.0,128768.92019905309
525,0,1,3.6158103905479706,93862.19640221258,2,0.5398202600496592,0.0,160481.55695864555
552,2,1,3.75582474988917,103580.92710479104,1,0.0,1.0,186208.3113882175
668,1,0,3.8990637750665518,157335.3082820741,2,0.0,0.0,31681.45201445818
581,2,0,3.80482929501998,103718.88296121317,1,1.0,0.0,47436.123288649724
626,1,0,3.962712117911104,0.0,1,1.0,0.0,190252.11523943636
793,0,1,4.054580954901455,0.0,2,0.0,0.0,119190.72387564158
835,0,0,4.201730254697473,69183.30964686887,1,1.0,0.0,95205.63638035237
686,1,0,4.039892376123473,119111.3979279306,1,0.0,0.0,158162.788848221
641,1,0,3.7712736041043162,0.0,3,0.7223554283533544,0.0,104908.94215107968
614,0,1,3.718604700432001,0.0,1,0.8667886831459083,1.0,147823.02675944078
637,2,0,3.637864371059966,123804.52517879526,2,0.8899931237304647,0.8899931237304647,58155.9069323546
664,1,0,3.944610327112053,0.0,1,1.0,0.9452804710382324,162295.7198064325
595,0,0,3.8687124665486614,158575.6274677246,1,0.0,1.0,156128.79518745258
611,0,0,3.7522606078567167,167031.7456434621,1,1.0,1.0,158791.27396542064
663,1,0,3.8326740196236324,123423.29699489067,1,0.0,0.0,161857.74409620574
715,1,1,4.056446978211341,97232.50166598082,1,0.40414221148527996,0.0,161780.06579360657
701,1,0,3.777697796148738,0.0,1,1.0,0.0,13722.586410757118
626,2,1,3.6098762665468054,125216.05082052817,2,1.0,0.8290158167305419,58791.35946600076
597,0,0,3.741878746437573,0.0,2,1.0,0.9061395363253062,100656.36722241445
628,1,1,3.675522279246036,137453.5804116824,1,1.0,0.10003022214753143,175516.74194368286
599,1,0,4.015780353400241,150756.81075818583,1,0.7368172298998166,0.2631827701001834,131099.56194905916
675,2,0,3.7872020917601623,114427.91574966189,1,1.0,0.5155108468562897,195340.4473199827
743,2,0,3.9715500976631586,116808.76853640987,1,1.0,0.0,98373.25189308338
763,1,1,4.239555681447937,110598.62457710627,1,1.0,0.03007406151237657,22693.28569855423
634,0,0,4.040977731562198,0.0,1,1.0,0.43792012835336513,3357.4665808739032
741,1,1,3.862381286727191,139743.4888157668,3,0.06982533960939918,0.9301746603906008,130026.1620093636
529,1,0,3.7253538081154756,80063.4087034787,1,1.0,0.643399369006495,192090.59451648107
668,0,1,3.7572930125471737,73290.07055583227,1,0.825535685598461,0.17446431440153898,27788.30674391391
629,1,0,3.5592761777910398,140200.0091236012,1,1.0,0.0,49721.063479037286
594,0,1,3.8187538258598943,0.0,3,1.0,0.5180754153362178,77562.27747879227
682,1,0,4.089726776107441,116580.03207056018,1,0.9627755943611971,0.037224405638802915,120383.84867153717
679,2,0,3.8925338129204365,128411.91004300797,1,1.0,0.8403428084422727,190922.71017834768
591,0,0,3.4256440173427314,0.0,1,1.0,0.8518721692719903,51582.74975855736
541,1,1,3.8019419427746795,158495.88882278727,1,1.0,0.018783430095640652,121087.28228554575
604,1,0,3.9354428852759193,185513.70217011744,1,1.0,0.0,94072.4831106326
662,2,0,3.7503310620602544,150630.3874229493,1,0.0,1.0,47453.81530884004
606,2,1,3.5673948289895674,141074.89317906866,1,1.0,1.0,171283.08641017097
610,1,0,3.85040993115505,119858.40476695995,1,1.0,0.0,31581.43082671039
615,2,0,3.8081713235122563,133739.7784369063,1,0.1850417306879827,0.0,7140.480987483123
631,2,0,3.756972361847676,147266.60958797872,2,0.0,0.0,108453.65411093098
531,1,0,3.7516269948839813,109973.76664280501,1,0.0,1.0,137585.74619528407
569,0,0,3.8024918277758295,123729.13336152688,1,0.7102559961626552,0.0,73471.83638096676
616,2,0,3.6876919169965894,122052.25744189139,1,0.5174951422190434,0.0,119296.74599523249
540,1,1,4.100409796556904,81617.09780604628,1,1.0,0.36693832278617444,160319.4146577465
739,0,1,3.9796101789223806,0.0,1,0.9542279131506539,0.04577208684934608,173875.8979869087
542,1,1,3.848333880837073,127404.49672593368,1,0.9725018684822019,1.0,167050.85047454867
543,1,0,3.59393087821618,80872.30433351042,1,0.0,0.6199879714990596,173516.5619993851
539,2,0,3.8832138670800944,104888.21471635657,1,1.0,0.0,16399.035926736986
710,1,0,3.6918912900895555,131111.43753819936,2,0.33669241665799154,0.0,71568.98395385304
541,1,1,4.109184321652551,63333.08033334104,1,0.897785004729925,1.0,64199.39797984815
594,0,0,3.3542307273711467,126880.05576954149,1,0.9278731474916233,0.0,60838.23369902061
556,0,0,4.009858912258973,155233.77863842537,1,0.28138106016441855,0.7186189398355814,116317.68811957404
669,1,0,3.7577455880812054,0.0,1,1.0,1.0,26058.024306917054
622,0,0,3.9306918788860887,52361.45047486295,1,1.0,0.0,193915.30475665157
727,1,1,3.9777416469573614,120210.68235343456,2,0.0,0.0,161120.62850670182
627,1,0,3.7519785231477143,171891.65247860915,1,1.0,0.6081003990228838,148541.05465603364
635,1,0,3.7938636185657426,128284.75429129085,1,1.0,0.0,81700.37489778105
646,2,0,3.9513424642194805,114324.08637119936,1,1.0,0.8662239310837818,106033.56045009273
530,1,0,4.27413660155827,0.0,1,0.16192538375985088,0.0,130867.75603923913
586,1,0,4.04305126783455,101410.24767256268,1,1.0,0.0,41946.919351119475
593,2,0,4.041744108506207,118541.04777072615,1,0.0,0.041597014554859646,5992.016681638752
