CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
709,France,Female,32.0,7,0.0,2,1.0,1.0,199418.02,0
545,France,Male,30.0,3,0.0,2,1.0,0.0,170307.43,0
426,France,Female,34.0,3,0.0,2,1.0,1.0,61230.83,0
850,France,Female,71.0,4,0.0,2,1.0,1.0,107236.87,0
692,France,Male,69.0,10,154953.94,1,1.0,1.0,70849.47,0
677,France,Female,72.0,8,0.0,2,1.0,1.0,153604.44,0
633,France,Female,30.0,6,0.0,2,0.0,0.0,41642.29,0
815,France,Male,35.0,4,0.0,2,0.0,1.0,198490.33,0
625,France,Female,36.0,3,0.0,2,1.0,0.0,41295.1,1
523,France,Male,22.0,8,123374.46,1,1.0,1.0,124906.59,0
727,France,Male,47.0,7,0.0,2,1.0,0.0,193305.35,0
511,Germany,Male,48.0,6,149726.08,1,0.0,0.0,88307.87,1
641,France,Female,42.0,7,125437.14,2,0.0,0.0,164128.58,0
590,France,Male,39.0,9,0.0,2,1.0,1.0,104730.52,0
685,Germany,Male,30.0,3,90536.81,1,0.0,1.0,63082.88,0
850,France,Male,34.0,2,72079.71,1,1.0,1.0,115767.93,0
775,Germany,Male,36.0,2,109949.05,2,0.0,1.0,71682.54,0
591,Germany,Female,44.0,10,113581.98,1,1.0,0.0,1985.41,0
671,Spain,Female,29.0,6,0.0,2,0.0,0.0,12048.67,0
643,France,Male,34.0,7,0.0,2,0.0,1.0,100304.13,0
732,Spain,Female,33.0,8,111379.55,1,1.0,1.0,45098.62,0
636,Spain,Male,76.0,9,126534.6,1,1.0,1.0,39789.62,0
704,Germany,Female,39.0,1,124640.51,1,1.0,0.0,116511.12,1
779,Germany,Male,37.0,7,120092.52,2,1.0,0.0,135925.72,0
637,France,Male,33.0,0,132255.99,2,0.0,1.0,74588.41,0
658,France,Male,31.0,5,100082.14,1,0.0,1.0,49809.88,0
526,France,Female,36.0,0,0.0,2,1.0,0.0,97767.63,0
710,France,Female,31.0,1,0.0,2,1.0,0.0,20081.3,0
673,Germany,Male,36.0,5,73088.06,2,0.0,0.0,196142.26,0
565,France,Male,34.0,7,0.0,1,0.0,0.0,74593.84,0
673,France,Female,43.0,5,168069.73,1,1.0,1.0,146992.24,1
488,Spain,Female,39.0,9,140553.46,1,0.0,0.0,12440.44,0
670,Spain,Male,42.0,3,81589.04,1,1.0,0.0,188227.8,0
667,France,Male,31.0,1,119266.69,1,1.0,1.0,28257.63,0
661,France,Male,35.0,9,100107.99,1,1.0,0.0,83949.68,0
757,Germany,Male,36.0,1,65349.71,1,0.0,0.0,64539.64,0
742,Germany,Female,44.0,8,107926.02,1,0.0,1.0,17375.27,1
674,France,Female,31.0,1,0.0,1,1.0,0.0,128954.05,0
712,Germany,Male,38.0,7,132767.66,2,1.0,1.0,59115.77,0
744,Spain,Male,36.0,2,153804.44,1,1.0,1.0,87213.33,0
507,France,Female,35.0,1,0.0,2,0.0,0.0,92131.54,0
498,Germany,Female,44.0,2,120702.67,2,1.0,1.0,98175.74,0
592,France,Male,29.0,7,0.0,2,1.0,1.0,91196.67,0
600,France,Female,27.0,3,0.0,2,0.0,1.0,125698.97,0
521,Spain,Male,29.0,3,60280.62,1,1.0,0.0,154271.41,0
491,France,Male,33.0,5,83134.3,1,1.0,0.0,187946.55,0
719,France,Female,22.0,7,114415.84,1,1.0,1.0,177497.4,0
502,Germany,Female,57.0,3,101465.31,1,1.0,0.0,43568.31,1
506,Germany,Male,59.0,8,119152.1,2,1.0,1.0,170679.74,0
545,France,Male,47.0,8,105792.49,1,0.0,1.0,67830.2,1
665,Spain,Male,29.0,1,182781.74,2,1.0,1.0,63732.9,0
774,France,Female,52.0,2,56580.93,1,1.0,0.0,113266.28,1
576,Germany,Male,30.0,7,132174.41,2,0.0,0.0,93767.03,0
543,France,Female,32.0,7,147256.86,1,1.0,0.0,112771.95,0
678,France,Male,66.0,8,0.0,2,1.0,1.0,47117.03,0
488,France,Female,22.0,6,0.0,2,1.0,1.0,66393.89,0
622,Germany,Male,33.0,3,96926.12,2,1.0,0.0,48553.77,0
681,France,Female,29.0,2,148143.84,1,1.0,1.0,52021.39,0
524,Spain,Male,29.0,3,159035.45,1,1.0,0.0,2705.31,1
513,France,Male,29.0,10,0.0,2,0.0,1.0,25514.77,0
437,France,Female,26.0,1,120923.52,1,0.0,1.0,78854.57,0
779,France,Female,29.0,3,46388.16,3,1.0,0.0,127939.26,1
666,France,Female,41.0,10,141162.08,1,1.0,0.0,50908.48,0
416,Germany,Female,41.0,10,122189.66,2,1.0,0.0,98301.61,0
516,France,Female,46.0,6,62212.29,1,0.0,1.0,171681.86,1
606,France,Male,36.0,1,155655.46,1,1.0,1.0,192387.51,1
688,France,Female,51.0,5,0.0,1,1.0,0.0,91624.11,1
534,France,Male,29.0,7,174851.9,1,1.0,1.0,79178.31,0
497,France,Male,32.0,8,0.0,2,1.0,0.0,67364.42,0
536,Spain,Male,53.0,2,143923.96,1,1.0,0.0,2019.78,1
849,France,Female,41.0,6,0.0,2,1.0,1.0,169203.51,1
650,France,Male,37.0,9,0.0,2,1.0,0.0,17974.08,0
738,France,Female,67.0,1,130652.52,1,0.0,1.0,22762.23,0
833,Spain,Male,32.0,6,0.0,1,1.0,1.0,44323.22,1
602,France,Female,63.0,7,0.0,2,1.0,1.0,56323.21,0
585,France,Female,38.0,5,0.0,1,1.0,1.0,87363.56,0
713,France,Female,25.0,4,121172.97,1,1.0,1.0,56268.98,0
724,Germany,Male,54.0,8,172192.49,1,1.0,1.0,136902.01,0
726,France,Female,32.0,8,0.0,2,0.0,0.0,185075.63,0
724,France,Male,34.0,2,154485.74,2,0.0,0.0,78560.64,0
655,France,Male,37.0,5,93147.0,2,1.0,0.0,66214.13,0
802,France,Male,29.0,9,127414.55,1,1.0,1.0,134459.12,0
732,Germany,Female,42.0,2,118889.66,2,0.0,0.0,87422.15,0
622,Spain,Female,46.0,4,107073.27,2,1.0,1.0,30984.59,1
797,Spain,Female,31.0,8,0.0,2,1.0,0.0,117916.63,0
683,Germany,Female,57.0,5,162448.69,1,0.0,0.0,9221.78,1
644,Spain,Male,37.0,9,0.0,2,1.0,1.0,96442.86,0
793,Spain,Male,25.0,3,100913.57,1,0.0,0.0,10579.72,0
535,Germany,Male,20.0,9,134874.4,1,1.0,1.0,118825.56,0
665,Spain,Female,40.0,1,173432.55,1,0.0,1.0,116766.79,0
624,France,Male,71.0,7,0.0,2,1.0,1.0,108841.83,0
614,Spain,Female,39.0,6,0.0,2,1.0,1.0,164018.98,0
666,Germany,Male,31.0,3,123212.08,2,1.0,1.0,112157.31,0
629,France,Male,46.0,1,130666.2,1,1.0,1.0,161125.67,1
850,France,Female,32.0,7,0.0,2,0.0,0.0,155227.0,0
760,Spain,Female,41.0,6,0.0,2,0.0,0.0,101491.23,0
807,Germany,Female,31.0,1,93460.47,2,0.0,0.0,172782.69,0
763,Germany,Female,61.0,1,66101.89,1,1.0,1.0,143981.27,0
485,France,Male,41.0,2,100254.76,2,1.0,1.0,12706.67,0
677,France,Male,46.0,2,57037.74,1,1.0,1.0,158531.01,0
571,Germany,Female,66.0,9,111577.01,1,0.0,1.0,189271.9,0
622,Spain,Female,26.0,8,0.0,2,1.0,1.0,124964.82,0
591,France,Male,35.0,7,183027.25,1,1.0,1.0,56028.79,0
641,Spain,Male,42.0,9,132657.55,1,1.0,0.0,35367.19,0
655,Germany,Female,46.0,7,137145.12,1,1.0,0.0,115146.4,1
569,Spain,Female,34.0,6,144855.34,1,0.0,0.0,196555.32,0
762,Spain,Female,35.0,3,119349.69,3,1.0,1.0,47114.18,1
686,Germany,Female,56.0,5,111642.08,1,1.0,1.0,80553.87,0
661,Spain,Male,20.0,8,0.0,1,1.0,0.0,110252.53,0
717,France,Male,38.0,7,0.0,2,1.0,1.0,158580.05,0
807,Germany,Female,40.0,1,134590.21,1,1.0,1.0,46253.65,0
555,France,Female,27.0,8,102000.17,1,1.0,1.0,116757.0,0
547,France,Female,32.0,2,0.0,2,1.0,0.0,132002.83,0
722,Germany,Female,40.0,6,89175.06,2,0.0,1.0,152883.95,0
678,Spain,Male,27.0,2,0.0,2,1.0,1.0,13221.25,0
474,France,Male,37.0,3,98431.37,1,0.0,0.0,75698.44,0
596,Spain,Male,60.0,7,121907.97,1,0.0,1.0,30314.04,0
721,Germany,Female,45.0,7,138523.2,1,0.0,0.0,59604.45,1
706,Germany,Female,46.0,4,105214.58,1,1.0,0.0,108699.59,1
745,France,Female,28.0,6,0.0,2,1.0,0.0,154389.18,0
469,Spain,Male,37.0,9,96776.49,1,1.0,1.0,119890.86,0
666,Germany,Male,30.0,3,110153.27,1,0.0,1.0,74849.46,0
651,Germany,Female,42.0,1,116646.76,1,1.0,0.0,44731.8,1
723,France,Male,21.0,4,0.0,2,0.0,0.0,24847.02,0
524,France,Male,30.0,1,0.0,2,1.0,0.0,126812.85,0
627,France,Female,44.0,5,0.0,2,1.0,0.0,82969.61,1
605,France,Male,39.0,3,0.0,2,1.0,0.0,199390.45,0
452,Germany,Male,33.0,7,153663.27,1,1.0,0.0,111868.23,0
741,France,Male,42.0,6,106036.52,1,1.0,0.0,194686.78,1
757,Germany,Male,30.0,6,105128.85,2,1.0,1.0,62972.13,0
716,France,Female,35.0,8,112808.18,1,0.0,1.0,17848.3,0
712,France,Female,30.0,1,89571.59,1,1.0,1.0,177613.19,0
581,Spain,Female,43.0,4,170172.9,1,0.0,1.0,100236.02,0
551,France,Female,59.0,2,166968.28,1,1.0,0.0,159483.76,1
550,France,Male,31.0,5,142200.19,2,1.0,1.0,122221.71,0
587,Spain,Male,41.0,8,85109.21,1,1.0,0.0,1557.82,0
598,France,Male,38.0,0,125487.89,1,0.0,0.0,158111.71,0
681,Spain,Female,32.0,3,0.0,2,1.0,1.0,59679.9,0
613,France,Male,40.0,7,124339.9,1,0.0,0.0,193309.58,0
657,France,Male,37.0,4,82500.28,1,1.0,1.0,115260.72,0
605,France,Female,30.0,9,135422.31,1,0.0,1.0,186418.85,0
656,France,Female,48.0,9,0.0,2,1.0,1.0,85240.61,1
672,France,Female,43.0,4,92599.55,2,1.0,1.0,167336.78,0
850,Germany,Male,38.0,3,54901.01,1,1.0,1.0,140075.55,0
621,Spain,Female,36.0,7,116338.68,1,1.0,1.0,155743.48,0
700,Spain,Female,43.0,0,0.0,2,1.0,0.0,59475.35,0
678,France,Female,46.0,1,0.0,2,0.0,0.0,82106.19,0
590,Spain,Male,37.0,1,0.0,2,0.0,0.0,133535.99,0
682,France,Male,50.0,6,121818.84,2,0.0,1.0,124151.37,0
559,France,Female,31.0,3,127070.73,1,0.0,1.0,160941.78,0
723,Spain,Male,30.0,1,0.0,3,1.0,0.0,164647.72,1
579,Spain,Male,56.0,4,99340.83,1,0.0,0.0,4523.74,1
655,France,Female,38.0,6,0.0,1,1.0,1.0,188639.28,0
686,Germany,Male,43.0,2,134896.03,1,1.0,1.0,97847.05,0
805,Germany,Female,33.0,3,105663.56,2,0.0,1.0,33330.89,0
752,France,Female,36.0,1,86837.95,1,1.0,1.0,105280.55,0
697,France,Female,39.0,6,151553.19,1,1.0,1.0,44946.29,0
656,France,Male,35.0,6,0.0,2,1.0,0.0,1485.27,0
703,Spain,Male,29.0,9,0.0,2,1.0,0.0,50679.48,0
737,France,Male,36.0,9,0.0,1,0.0,1.0,188670.9,1
515,Spain,Male,35.0,10,176273.95,1,0.0,1.0,121277.78,0
562,Germany,Male,33.0,8,92659.2,2,1.0,0.0,1354.25,0
648,Spain,Female,53.0,6,111201.41,1,1.0,1.0,121542.29,0
727,France,Male,28.0,5,0.0,2,0.0,1.0,19653.08,0
644,Germany,Female,51.0,4,95560.04,1,0.0,0.0,72628.84,1
590,Spain,Female,34.0,6,0.0,2,1.0,0.0,171021.44,0
627,Germany,Male,30.0,6,112372.96,1,1.0,1.0,118029.09,0
724,Spain,Male,45.0,5,83888.54,1,0.0,1.0,34121.81,0
484,Spain,Female,39.0,5,0.0,2,1.0,1.0,175224.12,0
622,France,Female,30.0,2,158584.82,3,1.0,0.0,142342.55,1
630,Spain,Female,21.0,1,85818.18,1,1.0,1.0,133102.3,0
620,France,Female,41.0,9,0.0,2,0.0,0.0,88852.47,0
604,Spain,Female,41.0,10,0.0,2,1.0,1.0,166224.39,0
621,Spain,Male,41.0,5,104631.67,1,1.0,1.0,95551.22,0
727,France,Male,35.0,5,136364.46,1,0.0,0.0,142754.71,0
789,Germany,Male,43.0,8,119654.44,2,0.0,1.0,148412.24,1
719,Spain,Male,35.0,3,122964.88,1,1.0,1.0,138231.7,0
687,France,Female,61.0,7,80538.56,1,1.0,0.0,131305.37,1
687,France,Female,47.0,7,0.0,2,1.0,1.0,177624.01,0
850,France,Female,35.0,9,0.0,2,0.0,0.0,25329.48,0
637,France,Male,33.0,5,0.0,2,1.0,0.0,139947.17,0
719,Spain,Female,33.0,7,0.0,2,1.0,0.0,20016.59,0
650,Germany,Female,25.0,2,114330.95,1,1.0,1.0,25325.07,0
663,Spain,Male,30.0,4,0.0,3,1.0,0.0,101371.05,0
770,Spain,Male,55.0,9,63127.41,2,1.0,0.0,185211.28,1
630,France,Female,36.0,2,110414.48,1,1.0,1.0,48984.95,0
654,Germany,Male,37.0,5,112146.12,1,1.0,0.0,75927.35,0
655,France,Male,24.0,9,107065.31,1,1.0,1.0,51959.82,0
585,France,Female,30.0,6,0.0,2,1.0,1.0,137757.69,0
692,France,Female,42.0,2,0.0,2,1.0,0.0,145222.93,0
769,France,Male,29.0,8,0.0,2,1.0,1.0,172290.61,0
481,Spain,Male,39.0,1,111233.09,1,1.0,1.0,123995.15,0
713,France,Male,44.0,1,63438.91,1,1.0,0.0,64375.4,0
646,France,Male,26.0,4,139848.17,1,1.0,0.0,164696.27,0
613,Spain,Male,30.0,9,111927.45,1,1.0,1.0,175795.87,0
747,France,Male,42.0,4,80214.36,1,1.0,0.0,115241.96,1
595,Germany,Male,30.0,9,130682.11,2,1.0,1.0,57862.88,0
683,Spain,Female,36.0,7,0.0,2,1.0,0.0,104786.59,0
652,Germany,Male,50.0,8,125437.64,1,1.0,1.0,17160.94,1
575,Spain,Male,43.0,3,0.0,1,1.0,0.0,83594.51,0
462,France,Male,27.0,4,176913.52,1,1.0,0.0,80587.27,0
535,France,Female,38.0,8,0.0,2,1.0,0.0,136620.64,0
700,France,Female,27.0,6,137963.07,1,0.0,0.0,8996.79,0
553,France,Male,41.0,1,0.0,2,1.0,0.0,90607.31,0
743,Spain,Male,25.0,6,0.0,2,1.0,0.0,129740.11,0
671,Spain,Male,32.0,6,123912.78,2,1.0,1.0,146636.44,0
705,France,Female,39.0,3,92224.56,1,1.0,1.0,54517.25,0
421,France,Male,34.0,2,0.0,2,1.0,1.0,96615.23,0
530,Spain,Male,37.0,4,0.0,2,1.0,1.0,164844.37,0
636,Germany,Male,67.0,7,136709.35,1,0.0,1.0,66753.1,1
671,France,Female,38.0,6,132129.72,1,0.0,1.0,76068.95,0
452,France,Female,35.0,7,0.0,2,1.0,0.0,164241.67,0
648,Germany,Female,45.0,5,118886.55,1,0.0,0.0,51636.7,0
687,Spain,Female,44.0,7,0.0,3,1.0,0.0,155853.52,1
678,Germany,Male,32.0,4,139626.01,1,1.0,1.0,118235.52,1
705,Spain,Male,39.0,6,133261.13,1,1.0,1.0,78065.9,0
580,Germany,Female,38.0,1,128218.47,1,1.0,0.0,125953.83,1
752,Germany,Male,29.0,4,129514.99,1,1.0,1.0,102930.46,0
635,France,Male,43.0,10,122198.21,2,0.0,1.0,179144.54,0
743,Spain,Male,35.0,6,79388.33,1,1.0,1.0,193360.69,0
450,Spain,Male,25.0,9,74237.2,2,0.0,1.0,195463.35,0
616,Spain,Male,30.0,5,0.0,2,0.0,1.0,196108.51,0
465,France,Male,41.0,9,117221.15,1,1.0,0.0,168280.95,0
554,France,Male,24.0,10,0.0,1,0.0,0.0,92180.62,0
850,Spain,Male,48.0,2,0.0,1,1.0,0.0,169425.3,1
434,Germany,Female,58.0,9,125801.03,2,1.0,0.0,60891.8,1
477,Germany,Male,34.0,8,139959.55,2,1.0,1.0,189875.83,0
569,Spain,Male,38.0,8,0.0,2,0.0,0.0,79618.79,0
581,Spain,Female,44.0,7,189318.16,2,1.0,0.0,45026.23,1
691,France,Male,50.0,6,136953.47,1,1.0,1.0,2704.98,0
430,France,Male,31.0,5,0.0,1,1.0,0.0,95655.16,0
772,Spain,Male,30.0,4,78653.05,1,1.0,0.0,1790.48,0
502,France,Male,30.0,4,0.0,2,1.0,1.0,66263.87,0
689,Germany,Female,30.0,5,136650.89,1,1.0,1.0,41865.72,1
589,Germany,Male,48.0,5,126111.61,1,0.0,1.0,133961.19,0
794,France,Male,24.0,10,146126.75,1,1.0,1.0,88992.05,0
677,Spain,Male,56.0,5,123959.97,1,1.0,1.0,60590.72,1
815,France,Male,37.0,1,166115.42,1,1.0,0.0,67208.3,0
765,Spain,Male,45.0,2,91549.78,1,1.0,1.0,47139.44,0
430,Germany,Male,36.0,1,138992.48,2,0.0,0.0,122373.42,0
682,France,Male,26.0,8,0.0,2,1.0,0.0,178373.43,0
643,Spain,Male,48.0,8,0.0,2,1.0,0.0,174729.3,0
471,Spain,Male,26.0,8,0.0,2,1.0,1.0,179655.87,0
650,Spain,Male,55.0,9,119618.42,1,1.0,1.0,29861.13,0
587,Germany,Male,46.0,9,107850.82,1,1.0,0.0,139431.0,1
733,Spain,Female,30.0,0,83319.28,1,0.0,0.0,57769.2,0
800,France,Female,38.0,2,168190.33,2,1.0,0.0,68052.08,0
475,France,Male,40.0,7,160818.08,1,0.0,1.0,169642.13,1
536,France,Female,41.0,9,0.0,1,1.0,0.0,121299.14,0
518,France,Female,45.0,8,0.0,2,1.0,1.0,36193.07,0
467,Spain,Male,39.0,5,0.0,2,1.0,1.0,7415.96,0
653,France,Male,41.0,8,102768.42,1,1.0,0.0,55663.85,0
537,France,Male,26.0,7,106397.75,1,0.0,0.0,103563.23,0
745,France,Female,33.0,1,0.0,2,1.0,1.0,174431.01,0
701,France,Female,35.0,2,0.0,2,1.0,1.0,65765.22,0
747,Germany,Male,29.0,7,117726.33,1,1.0,1.0,175398.34,0
593,Germany,Female,38.0,5,85626.6,1,1.0,1.0,125079.65,0
669,Spain,Female,33.0,8,0.0,2,0.0,1.0,128538.05,0
535,Spain,Male,58.0,1,0.0,2,1.0,1.0,11779.98,1
682,Spain,Male,36.0,5,0.0,2,1.0,1.0,147758.51,0
591,France,Female,38.0,2,142289.28,1,0.0,1.0,119638.85,0
805,Spain,Male,26.0,2,0.0,2,1.0,1.0,25042.1,0
767,France,Female,44.0,2,152509.25,1,1.0,1.0,136915.15,0
493,Spain,Female,48.0,7,0.0,2,1.0,0.0,48545.1,0
692,France,Male,27.0,1,125547.53,1,0.0,0.0,7900.46,0
749,France,Male,37.0,10,185063.7,2,1.0,1.0,134526.87,0
609,France,Male,25.0,10,0.0,1,0.0,1.0,109895.16,0
515,France,Female,37.0,0,196853.62,1,1.0,1.0,132770.11,0
568,France,Female,38.0,3,132951.92,1,0.0,1.0,124486.28,0
786,Germany,Male,24.0,2,120135.55,2,1.0,1.0,125449.47,0
677,Spain,Male,40.0,5,0.0,2,1.0,0.0,88947.56,0
553,France,Male,31.0,6,0.0,2,0.0,0.0,124596.63,0
634,Germany,Male,35.0,6,116269.01,1,1.0,0.0,129964.94,0
768,France,Female,26.0,5,51116.26,1,1.0,1.0,70454.79,1
351,Germany,Female,57.0,4,163146.46,1,1.0,0.0,169621.69,1
599,Spain,Male,35.0,6,137102.65,1,0.0,0.0,76870.81,0
778,Germany,Female,45.0,1,162150.42,2,1.0,0.0,174531.27,0
465,France,Male,33.0,5,0.0,2,0.0,1.0,78698.09,0
727,Germany,Female,31.0,3,82729.47,2,1.0,0.0,60212.51,0
686,Germany,Male,39.0,3,129626.19,2,1.0,1.0,103220.56,0
614,France,Female,27.0,9,106414.57,2,0.0,0.0,77500.81,0
637,Spain,Female,44.0,0,157622.58,1,1.0,1.0,120454.2,0
737,Germany,Female,22.0,10,111543.26,2,0.0,0.0,106327.85,0
641,France,Male,31.0,10,155978.17,1,1.0,0.0,91510.71,0
650,France,Male,60.0,8,0.0,2,1.0,1.0,102925.76,0
678,France,Female,32.0,9,0.0,1,1.0,1.0,148210.64,0
659,France,Male,31.0,4,118342.26,1,0.0,0.0,161574.19,0
707,France,Female,31.0,2,82787.93,2,0.0,0.0,91423.69,0
516,Spain,Female,27.0,1,0.0,1,0.0,1.0,112311.15,0
670,France,Female,50.0,8,138340.06,1,0.0,1.0,3159.15,0
466,Germany,Female,47.0,5,102085.72,1,1.0,1.0,183536.24,1
609,France,Male,34.0,1,0.0,1,1.0,1.0,181177.9,0
602,France,Male,32.0,10,0.0,2,1.0,1.0,116052.92,0
654,Spain,Male,40.0,5,105683.63,1,1.0,0.0,173617.09,0
850,France,Male,33.0,8,73059.38,1,1.0,1.0,186281.0,0
660,Germany,Male,39.0,9,134599.33,2,1.0,0.0,183095.87,0
449,Spain,Female,33.0,8,0.0,2,0.0,0.0,156792.89,0
631,France,Male,36.0,1,0.0,2,0.0,0.0,133141.34,0
526,Spain,Female,43.0,3,0.0,2,1.0,0.0,31705.19,0
585,Germany,Male,37.0,6,152496.82,1,1.0,1.0,99907.29,0
601,France,Female,34.0,5,0.0,2,1.0,0.0,27022.57,0
570,France,Female,33.0,8,0.0,1,1.0,1.0,124641.42,0
771,France,Male,39.0,5,0.0,2,1.0,0.0,96270.64,0
796,France,Male,24.0,8,0.0,2,1.0,0.0,61349.37,0
638,Germany,Female,53.0,1,123916.67,1,1.0,0.0,16657.68,1
721,France,Male,41.0,7,0.0,2,0.0,1.0,61018.85,0
727,Germany,Male,34.0,2,146407.11,1,1.0,1.0,72073.72,0
658,France,Female,32.0,9,0.0,2,1.0,0.0,156774.75,0
759,Germany,Male,30.0,4,101802.67,1,0.0,0.0,8693.8,0
638,France,Male,46.0,9,139859.54,1,1.0,0.0,38967.29,0
706,Spain,Male,20.0,8,0.0,2,1.0,1.0,12368.11,0
652,Spain,Female,75.0,10,0.0,2,1.0,1.0,114675.75,0
724,Germany,Female,33.0,9,119278.44,1,1.0,1.0,197148.24,0
679,France,Female,43.0,4,0.0,3,1.0,0.0,115136.51,1
811,France,Male,31.0,7,117799.28,1,1.0,1.0,182372.35,0
689,Germany,Female,55.0,1,76296.81,1,1.0,0.0,42364.75,1
460,Germany,Female,40.0,6,119507.58,2,1.0,0.0,91560.63,1
570,France,Female,46.0,3,0.0,2,0.0,0.0,820.46,0
771,Germany,Male,32.0,9,77487.2,1,0.0,0.0,33143.04,0
742,Germany,Female,21.0,1,114292.48,1,1.0,0.0,31520.4,0
647,Germany,Female,22.0,3,97975.82,2,0.0,1.0,62083.0,0
586,Spain,Female,33.0,10,66948.67,2,1.0,1.0,140759.03,0
539,France,Female,24.0,3,0.0,2,1.0,1.0,198161.07,0
688,France,Female,39.0,0,0.0,2,1.0,0.0,53222.15,1
531,Spain,Male,37.0,1,143407.29,2,0.0,1.0,84402.46,0
516,France,Female,45.0,4,0.0,1,1.0,0.0,95273.73,1
669,France,Female,43.0,1,160474.59,1,1.0,1.0,95963.14,0
780,Germany,Male,71.0,9,142550.25,2,1.0,1.0,122506.78,0
606,Spain,Female,23.0,10,70417.79,1,0.0,1.0,90896.04,0
675,France,Male,28.0,9,0.0,1,1.0,0.0,134110.93,0
763,France,Female,31.0,4,0.0,2,0.0,0.0,50404.72,0
511,Germany,Female,41.0,8,153895.65,1,1.0,1.0,39087.42,0
581,France,Male,25.0,5,77886.53,2,1.0,0.0,150319.49,0
705,Spain,Male,44.0,0,184552.12,1,1.0,0.0,68860.3,1
697,Spain,Male,56.0,5,110802.03,1,1.0,1.0,50230.31,1
541,France,Male,39.0,7,0.0,2,1.0,0.0,19823.02,0
667,Germany,Female,37.0,5,92171.35,3,1.0,0.0,178106.34,1
616,France,Male,37.0,5,144235.73,2,0.0,0.0,154957.66,1
633,France,Male,37.0,7,141546.35,1,1.0,1.0,124830.11,0
640,France,Male,40.0,8,110340.68,1,1.0,1.0,157886.6,0
463,Spain,Male,20.0,8,204223.03,1,1.0,0.0,128268.39,0
754,France,Female,35.0,4,0.0,2,1.0,0.0,44830.71,0
708,Spain,Male,19.0,7,112615.86,1,1.0,1.0,4491.77,0
655,Germany,Female,37.0,4,108862.76,1,1.0,0.0,79555.08,1
814,France,Female,36.0,6,0.0,2,1.0,1.0,98657.01,0
775,France,Male,60.0,7,0.0,2,1.0,1.0,111558.7,0
629,Spain,Female,30.0,2,34013.63,1,1.0,0.0,19570.63,0
671,Germany,Female,31.0,6,105864.6,2,1.0,0.0,145567.34,0
693,Spain,Female,57.0,9,0.0,2,1.0,1.0,135502.77,0
408,France,Female,84.0,8,87873.39,1,0.0,0.0,188484.52,1
616,France,Male,40.0,9,0.0,2,0.0,0.0,93717.55,0
627,Germany,Female,39.0,5,124586.93,1,1.0,0.0,93132.61,1
535,France,Male,33.0,2,133040.32,1,1.0,1.0,110299.78,0
665,Germany,Male,32.0,1,132178.67,1,0.0,0.0,11865.76,0
745,Germany,Male,45.0,10,117231.63,3,1.0,1.0,122381.02,1
752,France,Female,41.0,8,0.0,2,1.0,0.0,139844.04,1
675,Spain,Female,35.0,8,155621.08,1,0.0,1.0,35177.31,0
629,France,Male,40.0,9,0.0,1,1.0,0.0,106.67,0
508,France,Male,26.0,7,205962.0,1,1.0,0.0,156424.4,0
660,France,Female,32.0,0,114668.89,1,1.0,0.0,84605.0,0
743,France,Female,40.0,6,0.0,1,1.0,0.0,28280.8,1
611,France,Female,40.0,2,125879.29,1,1.0,0.0,93203.43,0
674,France,Female,28.0,3,0.0,1,1.0,0.0,51536.99,0
709,France,Female,43.0,8,0.0,2,0.0,0.0,168035.62,1
625,Spain,Female,57.0,7,0.0,1,0.0,0.0,84106.17,1
645,France,Male,25.0,0,174400.36,1,1.0,0.0,42669.37,0
552,Germany,Male,50.0,4,121175.56,1,1.0,0.0,117505.07,1
508,France,Male,35.0,1,86893.28,1,0.0,0.0,59374.82,0
538,Germany,Female,28.0,6,164365.44,1,0.0,1.0,5698.97,0
615,France,Male,30.0,8,0.0,2,0.0,0.0,3183.15,0
686,France,Male,25.0,1,0.0,2,0.0,1.0,16459.37,0
504,Germany,Male,32.0,8,170291.22,2,0.0,1.0,15658.99,0
719,Spain,Female,32.0,7,0.0,1,0.0,0.0,76264.27,0
662,Spain,Female,72.0,7,140301.72,1,0.0,1.0,179258.67,0
748,France,Male,38.0,4,115221.36,1,0.0,1.0,70956.75,0
649,Germany,Male,24.0,7,101195.23,1,0.0,0.0,133091.32,0
717,Germany,Male,35.0,7,58469.37,2,1.0,1.0,172459.39,0
443,France,Female,54.0,3,138547.97,1,1.0,1.0,70196.23,1
618,Germany,Female,54.0,4,118449.21,1,1.0,1.0,133573.29,1
798,France,Female,37.0,4,111723.08,1,1.0,1.0,83478.12,0
521,France,Male,25.0,7,0.0,2,1.0,1.0,157878.67,0
691,Spain,Male,21.0,3,103000.94,1,1.0,1.0,104648.58,0
633,France,Female,26.0,8,124281.84,1,1.0,1.0,60116.57,0
708,France,Female,33.0,8,0.0,2,0.0,1.0,15246.83,0
627,Germany,Female,30.0,4,79871.02,2,1.0,0.0,129826.89,0
635,Spain,Female,41.0,10,0.0,2,1.0,1.0,61994.2,0
612,Spain,Female,63.0,2,131629.17,2,1.0,0.0,122109.58,1
693,Germany,Male,45.0,2,116546.59,2,0.0,0.0,23140.28,1
677,France,Male,38.0,4,0.0,2,1.0,0.0,187800.63,0
780,Germany,Female,37.0,10,95196.26,1,1.0,0.0,126310.39,1
640,Spain,Female,34.0,3,77826.8,1,1.0,1.0,168544.85,0
