CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
601,France,Male,40.0,10,127847.86,1,0.0,0.0,173245.68,0
678,France,Female,50.0,6,0.0,1,1.0,0.0,8199.5,0
645,Germany,Female,59.0,8,121669.93,2,0.0,0.0,91.75,1
578,France,Female,35.0,2,0.0,2,0.0,1.0,26389.92,0
620,Spain,Male,36.0,7,169312.72,1,1.0,0.0,45414.09,0
583,Germany,Female,32.0,7,94753.55,2,1.0,1.0,18149.03,0
678,France,Female,22.0,6,118064.93,2,1.0,1.0,195424.01,0
799,Spain,Male,35.0,7,0.0,2,0.0,1.0,140780.8,0
846,France,Female,34.0,10,142388.61,2,0.0,1.0,68393.64,1
515,France,Male,41.0,8,0.0,2,1.0,1.0,185054.14,0
603,France,Female,48.0,5,0.0,1,1.0,0.0,100478.6,1
746,France,Male,35.0,2,172274.01,1,1.0,0.0,22374.97,0
722,France,Male,46.0,6,0.0,1,1.0,1.0,93917.68,1
711,Germany,Female,45.0,1,97486.15,2,1.0,0.0,50610.62,0
600,Germany,Female,39.0,7,88477.36,2,1.0,0.0,58632.37,0
757,France,Male,28.0,7,120911.75,2,1.0,1.0,131249.46,0
755,Germany,Male,38.0,4,111096.91,1,1.0,1.0,19762.88,0
667,France,Male,24.0,4,0.0,2,0.0,0.0,180329.83,0
580,Germany,Female,33.0,7,131647.01,2,0.0,0.0,79775.19,0
652,France,Male,27.0,10,107303.72,2,0.0,0.0,44435.76,0
646,Spain,Female,42.0,3,99836.47,1,0.0,1.0,22909.56,0
756,France,Male,27.0,8,0.0,2,1.0,1.0,157932.75,0
653,France,Male,34.0,5,118838.75,1,1.0,1.0,52820.13,0
507,Germany,Male,40.0,3,120105.43,1,1.0,0.0,92075.01,1
414,France,Male,38.0,8,0.0,1,0.0,1.0,77661.12,1
635,France,Female,72.0,4,74812.84,1,0.0,1.0,27448.33,0
653,Germany,Male,41.0,1,104584.11,1,1.0,0.0,15126.32,1
805,Spain,Male,37.0,5,0.0,2,1.0,0.0,21928.81,0
542,Spain,Female,26.0,2,0.0,2,1.0,1.0,54869.54,0
682,France,Female,58.0,1,0.0,1,1.0,1.0,706.5,0
739,France,Female,37.0,8,0.0,2,1.0,0.0,191557.1,1
588,France,Male,40.0,5,0.0,2,0.0,0.0,100727.68,0
702,Spain,Female,38.0,9,0.0,2,1.0,1.0,158527.45,0
789,France,Female,27.0,8,66201.96,1,1.0,1.0,79458.12,0
501,France,Female,34.0,5,0.0,1,1.0,0.0,27380.99,0
794,Spain,Female,30.0,1,154970.54,1,0.0,1.0,156768.45,0
625,Germany,Male,26.0,3,130483.95,1,1.0,0.0,122810.53,0
625,France,Female,52.0,2,79468.96,1,1.0,1.0,84606.03,0
765,France,Male,44.0,6,0.0,2,1.0,1.0,159899.97,0
643,Germany,Male,41.0,2,127841.52,1,1.0,0.0,172363.41,0
600,France,Male,32.0,1,0.0,1,1.0,1.0,101986.16,0
750,Spain,Female,33.0,3,161801.47,1,0.0,1.0,153288.97,1
683,France,Male,30.0,10,57657.49,1,0.0,0.0,79240.9,0
492,France,Female,48.0,6,127253.98,1,1.0,1.0,92144.09,1
541,France,Male,46.0,6,0.0,2,1.0,1.0,83456.67,0
376,France,Female,46.0,6,0.0,1,1.0,0.0,157333.69,1
667,Spain,Female,23.0,6,136100.69,2,0.0,0.0,169669.33,1
806,France,Female,32.0,3,63763.49,1,1.0,0.0,156593.09,0
531,France,Male,31.0,3,96288.26,1,1.0,0.0,56794.73,0
665,France,Female,44.0,7,0.0,2,1.0,1.0,66548.58,0
676,France,Male,29.0,4,140720.93,1,1.0,0.0,36221.18,0
729,Spain,Female,38.0,10,0.0,2,1.0,0.0,189727.12,0
636,France,Female,38.0,1,0.0,1,1.0,0.0,45015.38,0
668,Spain,Female,24.0,7,173962.32,1,0.0,0.0,106457.11,1
785,France,Female,36.0,4,135438.4,1,0.0,0.0,190627.01,0
616,Spain,Female,43.0,3,120867.18,1,1.0,0.0,18761.92,1
624,Spain,Female,35.0,7,119656.45,2,1.0,1.0,4595.05,0
685,Spain,Female,30.0,2,0.0,3,1.0,1.0,172576.43,1
674,France,Male,22.0,3,0.0,1,1.0,1.0,173940.59,0
667,Germany,Male,70.0,3,77356.92,2,1.0,1.0,20881.96,0
745,Germany,Male,35.0,4,98270.34,1,1.0,0.0,133617.43,0
729,France,Female,32.0,7,38550.06,1,0.0,1.0,179230.23,0
669,France,Female,44.0,8,96418.09,1,0.0,0.0,131609.48,1
556,Germany,Female,43.0,4,125890.72,1,1.0,1.0,74854.97,0
737,Spain,Female,45.0,2,0.0,2,0.0,1.0,177695.67,0
531,France,Female,47.0,6,0.0,1,0.0,0.0,194998.34,1
591,France,Male,29.0,6,0.0,2,1.0,1.0,108684.65,0
695,Germany,Male,52.0,8,103023.26,1,1.0,1.0,22485.64,0
690,France,Male,21.0,8,0.0,2,1.0,1.0,155782.89,0
665,Spain,Male,41.0,8,0.0,2,1.0,0.0,132152.32,0
595,France,Female,39.0,9,136422.41,1,1.0,1.0,151757.81,0
791,Spain,Male,25.0,7,0.0,1,1.0,0.0,89666.28,0
562,Spain,Male,32.0,6,161628.66,1,1.0,0.0,91482.5,0
682,France,Male,40.0,4,0.0,2,1.0,1.0,140745.91,0
648,France,Male,33.0,7,134944.0,1,1.0,1.0,117036.38,0
713,Spain,Male,38.0,6,116980.78,2,0.0,1.0,76038.38,0
527,Spain,Female,29.0,2,27755.97,1,1.0,0.0,97468.44,1
685,Spain,Male,39.0,9,0.0,2,1.0,1.0,18826.06,0
656,Spain,Female,32.0,1,104254.27,1,1.0,1.0,17034.37,0
749,Germany,Male,54.0,3,144768.94,1,1.0,0.0,93336.3,1
715,France,Male,21.0,8,0.0,2,1.0,0.0,68666.63,0
654,France,Female,37.0,5,0.0,1,0.0,1.0,71492.28,0
640,Germany,Female,43.0,9,94752.49,1,1.0,0.0,184006.36,1
596,France,Female,39.0,10,86546.29,1,0.0,1.0,131768.98,0
698,Spain,Male,27.0,6,125427.37,2,0.0,0.0,27654.44,0
710,France,Male,45.0,1,0.0,2,1.0,1.0,36154.66,0
636,France,Male,31.0,6,0.0,2,1.0,1.0,2382.61,0
813,Spain,Male,27.0,1,137275.36,1,0.0,1.0,115733.16,0
778,France,Male,34.0,5,139064.06,2,0.0,0.0,67949.32,0
470,Germany,Male,39.0,5,117469.91,2,0.0,0.0,63705.9,0
562,France,Male,45.0,6,136855.24,1,1.0,0.0,46864.0,0
717,France,Female,59.0,4,0.0,2,1.0,1.0,170528.63,0
613,France,Male,37.0,9,108286.5,1,1.0,1.0,114153.44,0
537,France,Male,39.0,2,0.0,2,1.0,1.0,137651.6,0
663,France,Female,39.0,8,0.0,2,1.0,1.0,101168.9,0
738,France,Male,29.0,2,0.0,2,1.0,1.0,170421.13,0
706,Spain,Female,53.0,3,0.0,3,0.0,0.0,88479.02,1
640,France,Male,28.0,7,0.0,2,1.0,1.0,131097.9,0
652,Germany,Female,37.0,9,145219.3,1,1.0,0.0,159132.83,0
524,Germany,Male,29.0,9,144287.6,2,1.0,0.0,32063.3,0
850,France,Female,36.0,10,0.0,2,1.0,1.0,100750.03,0
591,France,Female,34.0,3,96127.27,1,0.0,0.0,30972.06,0
513,France,Male,30.0,5,0.0,2,1.0,0.0,162523.66,0
571,France,Female,23.0,10,151097.28,1,0.0,1.0,17163.75,0
699,Spain,Male,34.0,8,0.0,1,1.0,1.0,76510.46,0
700,France,Male,38.0,8,134811.3,1,1.0,0.0,1299.75,0
630,France,Male,43.0,9,0.0,2,1.0,1.0,34338.04,0
521,Germany,Female,61.0,0,125193.96,1,1.0,1.0,109356.53,0
440,France,Male,42.0,2,0.0,2,1.0,0.0,49826.68,0
802,Germany,Female,41.0,4,90757.64,2,0.0,1.0,169183.66,0
742,Germany,Male,27.0,5,190125.43,2,0.0,0.0,21793.59,0
521,Germany,Male,41.0,8,120586.54,1,0.0,1.0,20491.15,0
528,Spain,Male,40.0,4,0.0,2,1.0,0.0,25399.7,0
619,France,Female,48.0,4,0.0,1,0.0,0.0,18094.96,1
613,Spain,Male,44.0,9,100524.69,1,1.0,1.0,47298.95,0
686,Spain,Male,22.0,8,0.0,2,0.0,0.0,142331.85,0
679,France,Female,39.0,4,0.0,1,0.0,0.0,172939.3,1
780,France,Female,26.0,3,140356.7,1,1.0,0.0,117144.15,0
758,Germany,Male,32.0,4,162657.64,2,1.0,1.0,115525.13,0
538,France,Female,32.0,2,0.0,1,1.0,1.0,80130.54,0
627,Germany,Male,38.0,8,106922.92,2,0.0,1.0,84270.09,0
596,Germany,Male,40.0,5,62389.03,3,1.0,0.0,148623.43,1
607,France,Male,31.0,8,0.0,2,1.0,1.0,43196.5,0
850,France,Male,55.0,6,0.0,1,1.0,0.0,944.41,1
561,France,Female,22.0,6,186788.96,2,1.0,0.0,73286.8,0
768,Germany,Male,37.0,9,108308.11,1,1.0,0.0,41788.25,1
609,Germany,Male,38.0,6,140752.06,2,0.0,1.0,171430.16,0
627,Spain,Female,28.0,3,157597.61,1,0.0,1.0,34097.22,0
684,Spain,Female,41.0,1,134177.06,1,0.0,0.0,177506.66,0
713,France,Male,41.0,3,0.0,2,1.0,0.0,55772.04,0
661,Germany,Male,44.0,1,141136.62,1,1.0,0.0,189742.78,1
644,Spain,Male,18.0,7,0.0,1,0.0,1.0,59645.24,1
542,Germany,Male,33.0,8,142871.27,2,0.0,0.0,77737.86,0
470,France,Male,30.0,3,101140.76,1,1.0,1.0,50906.65,0
674,Spain,Female,41.0,4,126605.14,1,1.0,1.0,166694.93,0
704,Germany,Female,35.0,3,154206.07,2,1.0,1.0,40261.49,0
704,Spain,Male,33.0,3,0.0,2,1.0,0.0,73018.74,0
684,France,Male,38.0,5,105069.98,2,1.0,1.0,198355.28,0
571,France,Female,33.0,9,102017.25,2,0.0,0.0,128600.49,0
758,Spain,Female,35.0,5,0.0,2,0.0,0.0,100365.51,0
578,France,Male,34.0,4,175111.11,1,1.0,1.0,74858.3,0
567,France,Female,23.0,9,93522.2,1,0.0,1.0,81425.61,0
461,France,Female,28.0,8,0.0,1,1.0,1.0,103349.74,0
605,France,Male,52.0,1,63349.75,1,1.0,0.0,108887.44,0
625,France,Female,44.0,7,0.0,1,1.0,0.0,4791.8,0
612,Germany,Male,76.0,6,96166.88,1,1.0,1.0,191393.26,0
735,Spain,Male,34.0,5,0.0,2,0.0,0.0,71095.41,0
644,France,Male,40.0,8,93183.19,1,1.0,0.0,73882.49,0
624,France,Male,37.0,0,0.0,2,0.0,0.0,112104.55,0
639,France,Male,43.0,6,99610.92,2,1.0,0.0,187296.78,0
682,Germany,Female,35.0,2,117438.92,2,1.0,1.0,16910.98,0
718,France,Female,67.0,7,0.0,3,1.0,1.0,82782.08,0
614,Germany,Female,37.0,6,96340.81,2,1.0,1.0,139377.24,1
645,Germany,Female,41.0,2,138881.04,1,1.0,0.0,129936.53,1
551,Germany,Female,30.0,2,143340.44,1,1.0,0.0,145796.49,0
696,Spain,Male,40.0,3,153639.11,1,1.0,1.0,138351.68,0
560,France,Male,50.0,3,0.0,2,1.0,0.0,84531.79,0
791,Germany,Male,31.0,1,130240.33,1,0.0,0.0,96546.55,0
708,France,Female,51.0,8,70754.18,1,1.0,1.0,92920.04,1
425,France,Male,39.0,4,0.0,2,1.0,0.0,197226.32,0
551,Spain,Male,49.0,1,150777.72,2,1.0,1.0,135757.27,0
656,Germany,Female,27.0,3,150905.03,2,1.0,0.0,16998.72,0
850,France,Female,35.0,6,81684.97,1,1.0,0.0,824.0,0
724,Spain,Female,41.0,4,142880.28,3,0.0,0.0,185541.2,1
725,Germany,Female,39.0,5,116803.8,1,1.0,0.0,124052.97,0
726,France,Female,38.0,4,0.0,2,0.0,0.0,6787.48,0
660,Spain,Male,30.0,4,0.0,2,1.0,0.0,129149.06,0
639,Spain,Male,38.0,9,130233.14,1,1.0,1.0,81861.1,0
556,France,Female,61.0,2,117419.35,1,1.0,1.0,94153.83,0
654,Spain,Female,36.0,5,0.0,2,0.0,0.0,157238.05,0
665,Germany,Male,25.0,5,153611.83,2,1.0,0.0,35321.65,0
663,Spain,Male,35.0,5,0.0,2,1.0,1.0,62634.94,0
476,France,Female,40.0,4,0.0,2,0.0,0.0,182547.04,0
562,Germany,Female,39.0,6,130565.02,1,1.0,0.0,9854.72,1
597,France,Male,33.0,9,0.0,2,1.0,0.0,49374.82,0
571,France,Male,38.0,1,121405.04,1,1.0,1.0,154844.22,0
691,France,Female,33.0,1,128306.83,1,1.0,1.0,113580.79,0
706,Spain,Male,42.0,9,0.0,2,1.0,1.0,28714.34,0
725,Spain,Female,36.0,4,118520.26,1,0.0,0.0,131173.9,1
785,France,Female,39.0,1,130147.98,1,1.0,0.0,163798.41,1
655,France,Female,37.0,7,111852.84,2,1.0,0.0,10511.13,0
521,Germany,Female,49.0,2,127948.57,1,1.0,1.0,182765.14,0
567,Germany,Female,49.0,5,134956.02,1,1.0,0.0,93953.84,1
767,Spain,Male,47.0,2,0.0,1,1.0,0.0,48161.18,1
733,Germany,Female,30.0,1,102452.71,1,1.0,0.0,21556.95,0
469,France,Male,33.0,1,127818.52,1,1.0,0.0,163477.22,0
587,Spain,Male,42.0,5,120233.83,1,1.0,0.0,194890.33,0
710,France,Female,37.0,5,0.0,2,1.0,0.0,115403.31,0
717,France,Female,25.0,7,108664.85,2,1.0,0.0,190011.85,0
671,Germany,Female,47.0,7,114603.76,2,1.0,0.0,153194.32,1
647,Spain,Female,26.0,8,109958.15,1,1.0,1.0,136592.24,1
782,Germany,Male,42.0,7,126428.38,1,1.0,0.0,39830.1,0
588,Germany,Male,33.0,9,150186.22,2,1.0,1.0,65611.01,0
546,Germany,Female,25.0,3,132837.7,1,1.0,0.0,131647.31,0
633,France,Male,59.0,5,0.0,1,1.0,1.0,137273.97,0
553,Germany,Male,35.0,2,158584.28,2,1.0,0.0,43640.16,0
492,Germany,Male,39.0,10,124576.65,2,1.0,0.0,148584.61,0
632,Spain,Male,28.0,7,155519.59,1,1.0,0.0,1843.24,0
693,France,Male,38.0,7,198338.77,2,1.0,1.0,14278.18,0
764,France,Female,39.0,5,81042.42,1,0.0,1.0,109805.17,0
646,France,Male,30.0,7,0.0,2,1.0,0.0,153566.97,0
622,Spain,Female,36.0,0,108960.0,2,1.0,0.0,111180.3,1
710,Germany,Male,43.0,2,140080.32,3,1.0,1.0,157908.19,1
573,France,Female,27.0,4,0.0,2,1.0,1.0,157549.6,0
610,France,Female,25.0,2,0.0,2,1.0,0.0,123723.83,0
641,France,Female,48.0,3,147341.43,1,1.0,1.0,157458.61,1
498,France,Female,29.0,9,0.0,1,1.0,0.0,190035.83,0
733,France,Female,24.0,3,161884.99,1,1.0,1.0,9617.24,0
539,Germany,Female,43.0,3,116220.5,3,1.0,0.0,55803.96,1
734,France,Male,34.0,6,133598.4,1,1.0,1.0,13107.24,0
809,France,Male,24.0,7,109558.36,1,1.0,0.0,183515.13,0
618,France,Female,37.0,5,96652.86,1,1.0,0.0,98686.4,1
661,France,Female,37.0,5,136425.18,1,1.0,0.0,81102.81,0
479,France,Male,40.0,1,0.0,2,0.0,0.0,114996.43,0
631,France,Female,33.0,8,0.0,2,0.0,0.0,117374.22,0
605,Spain,Female,29.0,3,116805.82,1,0.0,0.0,4092.75,0
706,Spain,Male,24.0,2,141078.57,1,1.0,1.0,24402.87,0
633,Spain,Male,33.0,4,137847.41,2,1.0,0.0,98349.13,0
555,Germany,Male,41.0,10,113270.2,2,1.0,1.0,185387.14,0
717,Spain,Male,36.0,2,102989.83,2,0.0,1.0,49185.57,0
572,Spain,Male,23.0,2,126873.52,1,0.0,1.0,67040.12,0
569,France,Male,41.0,4,120243.49,1,1.0,0.0,163150.03,1
580,Germany,Male,45.0,2,179334.83,2,1.0,1.0,169303.65,0
806,Spain,Female,37.0,2,137794.18,2,0.0,1.0,75232.02,0
494,France,Male,30.0,3,85704.95,1,0.0,1.0,27886.06,0
616,Germany,Female,43.0,7,95984.21,1,0.0,1.0,115262.54,1
601,Germany,Male,42.0,1,98495.72,1,1.0,0.0,40014.76,1
734,France,Female,29.0,0,139994.66,1,1.0,0.0,17744.72,0
824,France,Male,26.0,7,146266.0,1,1.0,0.0,21903.62,1
691,France,Male,34.0,8,133936.04,2,1.0,0.0,91359.79,0
507,France,Female,31.0,0,106942.08,1,0.0,1.0,44001.11,0
850,Germany,Female,35.0,2,80931.75,1,0.0,0.0,12639.67,1
652,Germany,Male,46.0,10,121063.8,3,1.0,0.0,151481.86,1
850,France,Male,41.0,3,136416.82,1,0.0,1.0,57844.26,0
586,France,Male,51.0,2,138553.57,1,1.0,1.0,92406.22,0
559,France,Male,32.0,9,145303.52,1,1.0,0.0,103560.98,0
720,France,Female,34.0,6,110717.38,1,1.0,1.0,9398.45,0
582,France,Male,20.0,4,0.0,1,1.0,1.0,55763.66,0
682,France,Female,52.0,5,112670.48,1,1.0,0.0,21085.17,1
655,France,Female,45.0,7,57327.04,1,0.0,1.0,47349.0,0
731,France,Female,40.0,7,118991.79,1,1.0,1.0,156048.64,0
583,Germany,Female,26.0,10,72835.56,2,1.0,0.0,96792.15,0
465,France,Male,33.0,8,0.0,2,1.0,0.0,177668.55,0
548,France,Female,35.0,10,0.0,1,1.0,1.0,31299.71,0
749,Spain,Male,36.0,7,0.0,2,0.0,0.0,80134.65,0
545,Spain,Female,74.0,3,0.0,2,1.0,1.0,161326.73,0
562,France,Male,37.0,2,0.0,1,0.0,1.0,52525.15,1
655,Germany,Female,72.0,5,138089.97,2,1.0,1.0,99920.41,0
434,Spain,Male,55.0,6,0.0,1,0.0,1.0,73562.05,1
691,France,Male,26.0,9,136623.19,1,1.0,0.0,153228.0,0
675,France,Female,32.0,2,155663.31,1,1.0,0.0,97658.66,0
720,France,Female,34.0,3,118307.57,2,1.0,1.0,136120.29,0
605,Germany,Female,43.0,8,125338.8,2,1.0,0.0,23970.13,0
587,Germany,Male,33.0,6,132603.36,1,1.0,0.0,55775.72,0
665,France,Male,35.0,8,110934.54,1,1.0,0.0,169287.99,0
565,France,Male,36.0,6,106192.1,1,1.0,0.0,149575.59,0
604,Spain,Female,71.0,10,0.0,2,1.0,1.0,129984.2,0
716,France,Female,38.0,1,0.0,2,1.0,1.0,99661.46,0
640,Spain,Male,39.0,3,0.0,1,1.0,1.0,105997.25,0
744,France,Female,44.0,3,0.0,2,1.0,1.0,189016.14,0
701,Spain,Female,30.0,2,0.0,2,1.0,0.0,115650.63,0
701,France,Female,37.0,3,0.0,2,1.0,1.0,164268.28,0
679,Spain,Female,26.0,3,76554.06,1,1.0,1.0,184800.27,0
596,Spain,Male,67.0,6,0.0,2,1.0,1.0,138350.74,0
532,France,Male,38.0,9,0.0,2,0.0,0.0,30583.95,0
650,France,Male,37.0,5,106967.18,1,0.0,0.0,24495.03,0
550,Germany,Male,29.0,9,145294.08,2,1.0,0.0,147484.13,0
528,France,Male,29.0,3,102787.42,1,1.0,0.0,55972.56,0
610,France,Female,27.0,9,159561.93,1,0.0,1.0,103381.47,0
840,Spain,Female,36.0,6,0.0,2,1.0,0.0,141364.27,0
579,Spain,Male,37.0,5,152212.88,2,0.0,0.0,120219.14,0
701,Spain,Male,26.0,5,83600.24,1,0.0,1.0,59195.05,0
550,France,Female,40.0,8,150490.32,1,0.0,0.0,166468.21,1
737,France,Male,30.0,8,174356.13,1,0.0,0.0,31928.5,0
641,Spain,Male,25.0,10,0.0,2,1.0,1.0,180808.39,0
575,Spain,Female,26.0,7,0.0,2,1.0,0.0,112507.63,0
672,Germany,Male,40.0,10,102980.44,1,1.0,0.0,1285.81,1
702,Germany,Female,23.0,7,98775.23,1,1.0,0.0,114603.96,0
821,Germany,Male,45.0,0,135827.33,2,1.0,1.0,131778.58,0
727,France,Male,61.0,0,128213.96,2,1.0,1.0,188729.08,1
705,Germany,Male,44.0,3,105934.96,1,1.0,0.0,82463.69,0
709,Spain,Female,45.0,2,0.0,2,0.0,1.0,162922.65,0
757,France,Male,57.0,3,89079.41,1,1.0,1.0,53179.21,1
516,France,Male,37.0,8,0.0,1,1.0,0.0,101834.58,0
820,Germany,Male,39.0,9,111336.89,1,1.0,0.0,16770.31,1
534,Spain,Male,35.0,4,0.0,2,0.0,0.0,9541.15,0
559,France,Male,50.0,5,162702.35,1,0.0,0.0,150548.5,1
623,France,Male,48.0,5,118469.38,1,1.0,1.0,158590.25,0
617,Spain,Female,46.0,3,106521.49,1,0.0,1.0,86587.37,0
657,Spain,Male,67.0,5,119785.47,2,1.0,1.0,107534.32,0
641,France,Male,31.0,9,112494.99,1,1.0,1.0,32231.6,0
601,France,Female,38.0,0,0.0,2,1.0,0.0,165196.65,0
753,Germany,Female,46.0,3,111512.75,3,1.0,0.0,159576.75,1
792,France,Female,42.0,0,99045.93,2,1.0,0.0,47160.01,0
727,Spain,Male,28.0,1,0.0,1,1.0,0.0,40357.39,0
597,Spain,Female,40.0,8,101993.12,1,0.0,1.0,94774.12,0
461,France,Male,51.0,9,119889.84,1,0.0,0.0,56767.67,1
659,Germany,Male,39.0,8,52106.33,2,1.0,1.0,107964.36,0
455,France,Male,40.0,1,0.0,3,0.0,1.0,129975.34,0
623,Spain,Male,46.0,4,0.0,1,1.0,0.0,5549.11,1
643,Germany,Male,59.0,3,170331.37,1,1.0,1.0,32171.79,0
422,France,Female,33.0,2,0.0,2,1.0,0.0,102655.31,0
641,Spain,Male,40.0,5,102145.13,1,1.0,1.0,100637.07,0
553,France,Male,32.0,7,64082.09,1,0.0,1.0,109159.58,0
726,Germany,Male,50.0,9,94504.35,1,0.0,1.0,5078.9,0
668,Spain,Female,36.0,3,133686.52,1,1.0,0.0,190958.48,1
667,Germany,Male,33.0,9,124573.33,2,0.0,0.0,683.37,0
593,Germany,Female,38.0,4,129499.42,1,1.0,1.0,154071.27,0
717,France,Female,76.0,9,138489.66,1,1.0,1.0,68400.14,0
776,France,Female,43.0,4,0.0,2,0.0,1.0,162137.5,0
671,Germany,Male,45.0,6,99564.22,1,1.0,1.0,108872.45,1
659,Germany,Female,39.0,1,104502.11,1,1.0,0.0,20652.69,0
661,Germany,Male,41.0,5,122552.48,2,0.0,1.0,120646.4,0
446,Spain,Female,45.0,10,125191.69,1,1.0,1.0,128260.86,1
705,Germany,Female,46.0,4,115518.07,1,0.0,0.0,76544.9,1
750,France,Male,38.0,5,151532.4,1,1.0,1.0,46555.15,0
850,France,Male,30.0,6,86449.39,1,1.0,1.0,188809.23,0
541,France,Male,37.0,9,212314.03,1,0.0,1.0,148814.54,0
734,Spain,Female,37.0,0,152760.24,1,1.0,1.0,48990.5,0
836,Germany,Female,32.0,4,109196.67,2,1.0,0.0,55218.02,0
480,Spain,Male,47.0,8,75408.33,1,1.0,0.0,25887.89,1
550,Spain,Male,34.0,3,0.0,2,0.0,0.0,131281.28,0
609,France,Male,39.0,3,121778.71,1,1.0,1.0,138399.67,0
472,Spain,Female,32.0,1,159397.75,1,0.0,1.0,57323.18,0
678,Germany,Female,30.0,1,139676.95,2,0.0,1.0,16146.0,0
707,France,Male,29.0,4,0.0,2,1.0,0.0,139953.94,0
700,Spain,Male,47.0,4,0.0,1,1.0,0.0,121798.52,1
520,Spain,Female,63.0,5,162278.32,1,1.0,1.0,34765.33,0
523,France,Female,26.0,4,0.0,2,1.0,0.0,185488.81,0
794,Spain,Male,31.0,0,144880.34,2,0.0,1.0,175643.44,0
667,France,Male,27.0,7,156811.74,1,1.0,1.0,149402.59,0
760,France,Female,32.0,7,0.0,2,1.0,1.0,105969.05,0
532,Germany,Male,24.0,8,142755.25,1,0.0,0.0,34231.48,0
706,France,Male,18.0,2,176139.5,2,1.0,0.0,129654.22,0
575,Spain,Male,53.0,1,84903.33,2,0.0,1.0,26015.8,0
634,Germany,Male,37.0,1,89696.84,2,1.0,1.0,193179.88,0
605,France,Male,33.0,9,128152.82,1,0.0,0.0,147822.81,0
584,Spain,Female,38.0,3,0.0,2,1.0,1.0,4525.4,0
782,France,Male,36.0,5,81210.72,2,0.0,1.0,108003.38,0
744,Germany,Male,38.0,6,73023.17,2,1.0,0.0,78770.86,0
575,France,Male,36.0,1,0.0,1,0.0,1.0,94570.56,0
679,France,Male,36.0,6,147733.64,1,0.0,1.0,172501.38,0
613,Germany,Female,45.0,9,142765.24,2,1.0,0.0,34749.65,0
749,Spain,Male,38.0,9,129378.32,1,1.0,1.0,13549.34,0
811,France,Female,47.0,3,123365.34,2,0.0,0.0,171995.34,0
644,France,Female,40.0,9,137285.26,4,1.0,0.0,77063.63,1
584,France,Female,37.0,1,0.0,2,1.0,1.0,180363.56,0
622,France,Male,29.0,7,101486.96,1,1.0,1.0,8788.35,0
750,Spain,Female,34.0,9,112822.26,1,0.0,0.0,150401.53,1
613,Germany,Male,38.0,9,126265.88,2,0.0,0.0,15859.95,0
844,Spain,Male,56.0,5,99529.7,1,0.0,1.0,157230.06,1
505,Germany,Male,40.0,6,47869.69,2,1.0,1.0,155061.97,0
682,Spain,Female,59.0,0,122661.39,1,0.0,1.0,84803.76,0
600,France,Female,26.0,6,108909.12,1,1.0,0.0,82547.01,0
699,Spain,Male,26.0,6,79932.41,1,0.0,0.0,150242.44,0
682,Germany,Male,32.0,2,105163.88,2,1.0,1.0,164170.46,0
586,Spain,Male,42.0,6,0.0,2,1.0,1.0,123410.23,0
850,Spain,Female,38.0,3,0.0,2,0.0,1.0,179360.76,0
646,Spain,Male,31.0,2,0.0,1,1.0,1.0,170821.43,1
672,Germany,Female,21.0,3,165878.76,2,1.0,1.0,164537.17,0
604,Spain,Female,26.0,3,0.0,2,1.0,0.0,155248.62,0
582,Germany,Male,26.0,6,114450.32,1,1.0,1.0,14081.64,0
673,Germany,Female,34.0,1,127122.79,3,0.0,1.0,76703.1,0
468,Spain,Male,26.0,1,131643.25,1,1.0,0.0,64436.16,0
610,France,Male,37.0,0,0.0,1,1.0,0.0,114514.64,0
625,France,Male,52.0,5,164978.01,1,1.0,1.0,67788.49,0
498,Spain,Male,29.0,8,127864.26,1,1.0,1.0,46677.9,0
632,France,Male,50.0,2,0.0,2,0.0,0.0,57942.88,0
623,France,Female,39.0,1,160903.2,1,0.0,0.0,78774.36,0
625,France,Female,39.0,5,0.0,2,1.0,0.0,32615.21,0
628,Germany,Female,51.0,10,115280.49,2,0.0,0.0,12628.61,1
615,France,Male,30.0,7,0.0,2,1.0,1.0,156346.84,0
583,Germany,Female,54.0,6,115988.86,1,1.0,0.0,57553.98,1
594,Germany,Male,28.0,5,185013.02,1,1.0,0.0,16481.12,0
670,France,Female,42.0,1,115961.58,2,0.0,1.0,29483.87,0
751,France,Male,29.0,3,159597.45,1,1.0,0.0,39934.41,0
570,France,Male,23.0,2,0.0,1,0.0,0.0,198830.98,0
522,Germany,Male,32.0,8,124450.36,2,1.0,1.0,165786.1,0
850,Germany,Female,38.0,2,102741.15,2,0.0,1.0,23974.85,0
573,Germany,Male,30.0,8,127406.5,1,1.0,0.0,192950.6,0
559,France,Male,34.0,2,137390.11,2,1.0,0.0,9677.0,0
614,France,Male,50.0,4,137104.47,1,1.0,0.0,127166.49,1
680,Germany,Female,31.0,3,127331.46,3,1.0,1.0,176433.6,0
641,Germany,Male,32.0,5,122947.92,1,1.0,1.0,99154.86,0
657,France,Female,28.0,7,0.0,2,0.0,1.0,5177.62,0
675,France,Male,40.0,7,113208.86,2,1.0,0.0,34577.36,0
746,Spain,Male,30.0,1,112666.67,1,0.0,0.0,11710.4,1
651,France,Male,34.0,3,0.0,2,1.0,1.0,105599.65,0
731,Spain,Female,39.0,2,0.0,2,1.0,0.0,136737.13,0
582,France,Female,43.0,5,153313.67,1,0.0,0.0,170563.73,0
